"40",40,"(0.01,0.8)","3.01683e-03","1.56604e-01"
"41",41,"(0.01,0.86)","1.68681e-02","9.95991e-01"
"42",42,"(0.01,0.92)","1.22209e-02","7.16482e-01"
"43",43,"(0,0.82)","5.84546e-03","3.39650e-01"
"44",44,"(0.01,0.85)","1.24783e-02","7.84252e-01"
"45",45,"(0.01,0.96)","3.92652e-03","2.21671e-01"
"46",46,"(0,0.91)","1.60468e-02","1.13377e+00"
"47",47,"(0.01,0.87)","5.94654e-03","3.87405e-01"
"48",48,"(0.01,0.95)","8.92950e-03","6.00262e-01"
"49",49,"(0.01,0.79)","6.14877e-03","4.10845e-01"
"50",50,"(0,0.88)","1.19928e-02","8.46092e-01"
"51",51,"(0,0.86)","1.69280e-02","1.36761e+00"
"52",52,"(0.02,0.92)","8.60411e-03","6.42337e-01"
"53",53,"(0,0.87)","6.55578e-03","4.67680e-01"
"54",54,"(0,0.88)","7.46532e-03","5.56520e-01"
"55",55,"(0,0.82)","1.29380e-03","1.00321e-01"
"56",56,"(0.01,0.79)","4.38768e-03","3.52507e-01"
"57",57,"(0,0.84)","1.06728e-02","8.62782e-01"
"58",58,"(0,0.88)","7.93432e-03","6.39240e-01"
"59",59,"(0,0.78)","7.45737e-03","6.30769e-01"
"60",60,"(0,0.87)","6.12174e-03","5.17457e-01"
"61",61,"(0.01,0.77)","7.89117e-03","6.77692e-01"
"62",62,"(0.01,0.87)","9.68062e-03","8.78598e-01"
"63",63,"(0,0.87)","6.04611e-03","5.36904e-01"
"64",64,"(0,0.98)","1.38784e-03","1.21715e-01"
"65",65,"(0,0.83)","2.19337e-03","1.74111e-01"
"66",66,"(0.01,0.89)","5.11831e-03","4.70729e-01"
"67",67,"(0.01,0.98)","1.32670e-02","1.40517e+00"
"68",68,"(0,0.93)","1.24492e-02","1.34821e+00"
"69",69,"(0.01,0.94)","8.48412e-03","8.26544e-01"
"70",70,"(0.01,0.92)","5.86114e-03","5.72554e-01"
"71",71,"(0.01,0.85)","6.91700e-03","7.15827e-01"
"72",72,"(0,0.89)","3.65984e-03","3.50526e-01"
"73",73,"(0,0.93)","1.20849e-03","1.17764e-01"
"74",74,"(0,0.91)","1.20028e-02","1.37707e+00"
"75",75,"(0,0.99)","5.95114e-03","6.19375e-01"
"76",76,"(0,0.91)","6.85431e-03","7.41552e-01"
"77",77,"(0,0.9)","1.88941e-03","1.82760e-01"
"78",78,"(0,0.91)","5.34517e-03","5.99076e-01"
"79",79,"(0,0.9)","6.49171e-03","7.13962e-01"
"80",80,"(0,0.91)","1.60508e-03","1.69170e-01"
"81",81,"(0,0.86)","4.85192e-03","5.46127e-01"
"82",82,"(0.01,0.91)","8.70960e-03","1.09213e+00"
"83",83,"(0,0.85)","4.46069e-03","5.15542e-01"
"84",84,"(0,0.91)","1.05774e-02","1.35342e+00"
"85",85,"(0,0.78)","4.27850e-03","5.08160e-01"
"86",86,"(0,0.97)","7.48848e-03","9.24642e-01"
"87",87,"(0,0.85)","3.15784e-03","3.79127e-01"
"88",88,"(0,0.87)","6.43710e-03","8.07000e-01"
"89",89,"(0,0.81)","1.39715e-03","1.70340e-01"
"90",90,"(0,0.8)","1.86290e-03","2.29077e-01"
"91",91,"(0,0.88)","9.02670e-03","1.28662e+00"
"92",92,"(0,0.89)","5.11749e-03","6.43978e-01"
"93",93,"(0,0.85)","5.20526e-03","6.99367e-01"
"94",94,"(0,0.78)","2.99165e-03","4.00666e-01"
"95",95,"(0,0.9)","3.23719e-04","3.51207e-02"
"96",96,"(0,0.95)","1.62917e-03","2.01097e-01"
"97",97,"(0,0.92)","4.41949e-03","5.80164e-01"
"98",98,"(0,0.87)","5.44488e-03","7.58156e-01"
"99",99,"(0,0.9)","4.00084e-03","5.48566e-01"
"100",100,"(0,0.97)","5.14741e-03","7.31451e-01"
"101",101,"(0,0.94)","7.09972e-03","1.05349e+00"
"102",102,"(0,0.89)","1.28381e-03","1.69831e-01"
"103",103,"(0,0.95)","6.11161e-03","9.03624e-01"
"104",104,"(0,0.88)","5.03895e-03","7.38591e-01"
"105",105,"(0,0.97)","9.02096e-03","1.49732e+00"
"106",106,"(0.01,0.8)","2.56895e-03","3.79909e-01"
"107",107,"(0,0.99)","3.07332e-03","4.45435e-01"
"108",108,"(0,0.85)","1.35871e-03","2.01593e-01"
"109",109,"(0,0.81)","1.13925e-03","1.75112e-01"
"110",110,"(0.01,0.83)","2.51406e-03","3.89502e-01"
"111",111,"(0,0.88)","2.12789e-03","3.20364e-01"
"112",112,"(0,0.85)","6.06477e-03","9.94447e-01"
"113",113,"(0,0.92)","1.33922e-03","2.03329e-01"
"114",114,"(0,0.9)","1.19242e-03","1.81960e-01"
"115",115,"(0,0.92)","5.36148e-03","8.85377e-01"
"116",116,"(0,0.94)","1.48394e-03","2.29296e-01"
"117",117,"(0,0.92)","5.20519e-03","8.75516e-01"
"118",118,"(0,0.79)","4.05709e-03","6.76254e-01"
"119",119,"(0,0.92)","4.19579e-03","7.09468e-01"
"120",120,"(0.01,0.9)","8.60713e-04","1.43153e-01"
"121",121,"(0,0.94)","2.78063e-03","4.50413e-01"
"122",122,"(0,0.93)","3.04750e-03","5.11419e-01"
"123",123,"(0.01,0.94)","1.73677e-03","2.88358e-01"
"124",124,"(0,0.95)","4.31516e-03","7.45494e-01"
"125",125,"(0,0.96)","2.00987e-04","3.26363e-02"
"126",126,"(0,0.94)","1.41703e-03","2.24272e-01"
"127",127,"(0,0.87)","4.30483e-03","7.91114e-01"
"128",128,"(0,0.93)","7.92767e-04","1.34839e-01"
"129",129,"(0.01,0.91)","8.67899e-04","1.54167e-01"
"130",130,"(0,0.98)","2.70747e-03","4.90632e-01"
"131",131,"(0,0.98)","4.80500e-03","8.60611e-01"
"132",132,"(0,0.85)","3.45557e-03","6.45862e-01"
"133",133,"(0,0.93)","3.31419e-03","6.14018e-01"
"134",134,"(0,0.89)","4.59155e-03","8.84334e-01"
"135",135,"(0,0.96)","2.81611e-03","5.32038e-01"
"136",136,"(0,0.94)","7.81203e-04","1.32296e-01"
"137",137,"(0,0.86)","1.86703e-03","3.51230e-01"
"138",138,"(0,0.88)","6.71443e-04","1.25480e-01"
"139",139,"(0,0.84)","3.83662e-03","7.65006e-01"
"140",140,"(0.01,0.86)","5.46157e-03","1.13013e+00"
"141",141,"(0,0.96)","2.32927e-03","4.65800e-01"
"142",142,"(0,0.92)","1.52545e-03","2.95541e-01"
"143",143,"(0,0.97)","4.84254e-03","1.00447e+00"
"144",144,"(0,0.93)","1.65882e-03","3.29803e-01"
"145",145,"(0,0.93)","1.32795e-03","2.58920e-01"
"146",146,"(0,0.91)","7.70620e-04","1.46529e-01"
"147",147,"(0,0.9)","3.00996e-03","6.32568e-01"
"148",148,"(0,0.98)","3.26785e-03","6.65913e-01"
"149",149,"(0,0.83)","2.53225e-03","5.30699e-01"
"150",150,"(0,0.92)","2.90509e-03","6.06873e-01"
"151",151,"(0,0.94)","2.62218e-03","5.57390e-01"
"152",152,"(0,0.96)","3.91154e-04","8.32905e-02"
"153",153,"(0,0.91)","8.62401e-04","1.79890e-01"
"154",154,"(0,0.93)","1.35311e-03","2.82527e-01"
"155",155,"(0,0.89)","3.12210e-03","6.84204e-01"
"156",156,"(0,0.92)","2.33882e-03","4.96851e-01"
"157",157,"(0,0.83)","3.27732e-03","7.29369e-01"
"158",158,"(0,0.98)","8.95101e-04","1.94501e-01"
"159",159,"(0.01,0.88)","1.17058e-03","2.55463e-01"
"160",160,"(0.01,0.85)","1.88475e-03","4.18247e-01"
"161",161,"(0,0.86)","2.43020e-03","5.45142e-01"
"162",162,"(0,0.94)","6.01753e-04","1.35246e-01"
"163",163,"(0.01,0.9)","1.63471e-03","3.66808e-01"
"164",164,"(0,0.91)","2.65112e-03","6.16953e-01"
"165",165,"(0,0.9)","3.20190e-03","7.36820e-01"
"166",166,"(0,0.9)","4.63783e-03","1.15739e+00"
"167",167,"(0,0.96)","1.16729e-03","2.60305e-01"
"168",168,"(0,0.89)","3.42096e-03","8.21372e-01"
"169",169,"(0.01,0.95)","3.43964e-03","8.34267e-01"
"170",170,"(0,0.96)","3.97124e-03","1.00271e+00"
"171",171,"(0,0.97)","3.12164e-03","7.65353e-01"
"172",172,"(0,0.93)","4.49253e-04","1.04234e-01"
"173",173,"(0,0.9)","2.24429e-03","5.30894e-01"
"174",174,"(0,0.91)","7.10172e-04","1.69800e-01"
"175",175,"(0.01,0.96)","1.78905e-03","4.29327e-01"
"176",176,"(0,0.91)","1.36031e-03","3.23575e-01"
"177",177,"(0,0.96)","2.45794e-03","6.21702e-01"
"178",178,"(0,0.92)","6.54656e-05","1.79130e-02"
"179",179,"(0,0.94)","3.11635e-03","7.87877e-01"
"180",180,"(0,0.95)","2.00737e-03","5.00154e-01"
"181",181,"(0,0.89)","2.42818e-03","6.19257e-01"
"182",182,"(0,0.98)","9.36448e-04","2.28291e-01"
"183",183,"(0,0.9)","3.63505e-03","9.65319e-01"
"184",184,"(0,0.88)","1.32516e-03","3.32220e-01"
"185",185,"(0,0.95)","3.00861e-03","7.85904e-01"
"186",186,"(0,0.92)","3.25242e-03","8.61556e-01"
"187",187,"(0,0.91)","2.31958e-03","6.14189e-01"
"188",188,"(0.01,0.96)","2.15518e-03","5.66467e-01"
"189",189,"(0,0.91)","5.36051e-04","1.39742e-01"
"190",190,"(0,0.92)","5.03869e-04","1.29331e-01"
"191",191,"(0.01,0.93)","1.64150e-03","4.36019e-01"
"192",192,"(0,0.94)","2.12239e-03","5.49415e-01"
"193",193,"(0,0.85)","4.95208e-04","1.22769e-01"
"194",194,"(0,0.95)","4.04974e-03","1.19895e+00"
"195",195,"(0,0.91)","2.54902e-03","6.86499e-01"
"196",196,"(0,0.86)","3.22046e-03","9.22918e-01"
"197",197,"(0,0.91)","3.58930e-04","9.58966e-02"
"198",198,"(0,0.95)","2.66793e-03","7.34747e-01"
"199",199,"(0,0.94)","7.19294e-04","1.91568e-01"
"200",200,"(0,0.98)","1.56496e-03","4.30543e-01"
